id,pid,company,email,bd_manager,team,channel,l0,seller_tier,account_status,risk_tier,wfs_adoption,wmc_adoption,brand_adoption,cq_meet,pl_score,call_priority,launch_date,phone_number_1,sf_phone,first_sale,blocker,notes,next_action_date,next_action,contacted,last_contact,attempt_count,created_at,updated_at
1399,10003078946,dezhoushanmeishengwukejiyouxiangongsi,wuchengaizhenwm@163.com,Ivy Fu,T2,Outbound,HOME,Base,ACTIVE,Low Risk,0,1,0,1,2,Tier3,12/26/2025,18463839131,18463839131,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1400,10003078571,wenzhoushihehumaoyiyouxiangongsi,zhiweiyuehello@163.com,Jason Lin,T1,Outbound,APPAREL,Base,ACTIVE,Low Risk,0,1,0,1,2,Tier3,12/26/2025,13207397115,13207397115,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1401,10003072313,hongkongzamxfurnishingcolimited,hkzamx@126.com,Eleven Yao,T2,Outbound,HOME,Base,ACTIVE,Low Risk,0,1,0,1,2,Tier3,12/26/2025,18360457793,18360457793,No,,,2026-04-30,,Yes,2026-04-21,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1402,10003074513,shenzhenshiruihaotongxinshangmaoyouxiangongsi,19129375376@163.com,Toby Tan,T2,Outbound,HARDLINES,Base,ACTIVE,Low Risk,0,1,0,1,2,Tier3,12/28/2025,17839761191,17839761191,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1403,10003078139,ningboxinyujiajuyouxiangongsi,info@lakps.com,Renee Luo,T1,Outbound,HOME,Growth,ACTIVE,Low Risk,0,1,0,1,2,Tier3,12/29/2025,15958266953,15958266953,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1404,10003076523,shenzhenshixiangtaodemaoyiyouxiangongsi,xiangtaode1@163.com,Emily Qiu,T1,Outbound,ETS,Base,ACTIVE,Medium Risk,0,1,0,1,2,Tier3,12/29/2025,19876877792,19876877792,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1405,10003079082,wenzhoumeiliwenhuachuanmeiyouxiangongsi,yqwute@163.com,Frank Liu,T2,Outbound,ETS,Base,ACTIVE,Low Risk,0,1,0,1,2,Tier3,12/29/2025,15067870220,15067870220,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1406,10003079593,shenzhenshisenyinbangfuzhuangyouxiangongsi,zongbuda@163.com,Mona Hu,T1,Outbound,APPAREL,Growth,ACTIVE,Low Risk,0,1,0,1,2,Tier3,12/29/2025,17628339725,17628339725,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1407,10003075431,hongqiaojoetradinglimited,wuwuwei2025@outlook.com,Vincent Zhang,T2,Outbound,ETS,Base,ACTIVE,Low Risk,0,1,0,1,2,Tier3,12/29/2025,13950828879,13950828879,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1408,10003063905,shenzhenshiweihuanfangkejiyouxiangongsi,whkj888_us@163.com,Austen Wang,T2,Outbound,ETS,Base,ACTIVE,Low Risk,0,1,0,1,2,Tier3,12/30/2025,18989484480,18989484480,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1409,10003081564,jinanhaomudianzishangmaoyouxiangongsi,jinanduanhengwm@163.com,Julia Jiang,T2,Outbound,APPAREL,Base,ACTIVE,Low Risk,0,1,0,1,2,Tier3,12/30/2025,18663731693,18663731693,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1410,10003074405,opeteehklimited,opw@byxas.com,Henry Xue,T1,Outbound,HOME,Growth,ACTIVE,Low Risk,0,1,0,1,2,Tier3,12/30/2025,13318150565,13318150565,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1411,10003081172,jiangmentuotukejifuwuyouxiangongsi,a18948410905@163.com,Julia Jiang,T2,Outbound,HARDLINES,Base,ACTIVE,Low Risk,0,1,0,1,2,Tier3,12/30/2025,18948410905,18948410905,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1412,10003073393,kaifengshiqianyangshangmaoyouxiangongsi,durwrm0828@outlook.com,Yao Li,T2,Outbound,HOME,Base,ACTIVE,Low Risk,0,1,0,1,2,Tier3,12/31/2025,15136272861,15136272861,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1413,10003081358,shenzhenshishengguantefushiyouxiangongsi,shengantefs@163.com,Bella Zheng,T1,Outbound,ETS,Base,ACTIVE,Low Risk,0,1,0,1,2,Tier3,12/31/2025,16675439582,16675439582,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1414,10003079943,guangzhouzhuochenshipinyouxiangongsi,zhuochenshizhu@163.com,Bella Zheng,T1,Outbound,ETS,Base,ACTIVE,Low Risk,0,1,0,1,2,Tier3,12/31/2025,14776294741,14776294741,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1415,10003069905,putianshibiaogemaoyiyouxiangongsi,hujat_ad01@163.com,Demi Rao,T1,Outbound,APPAREL,Base,ACTIVE,Medium Risk,0,1,0,1,2,Tier3,12/4/2025,18105945484,18105945484,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1416,10003067044,hmshappymemoriestradinglimited,kleung513@gmail.com,Vanko Chen,T2,Outbound,HOME,Base,ACTIVE,Low Risk,0,1,0,1,2,Tier3,12/5/2025,67450142,67450142,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1417,10003068785,hebeishengmacangfengkejiyouxiangongsi,19030797104@163.com,Luyao Shang,T2,Outbound,HARDLINES,Base,ACTIVE,Medium Risk,0,1,0,1,2,Tier3,12/5/2025,2132147854,2132147854,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1418,10003064454,shenzhenshisuibaokejiyouxiangongsi,yamaxunsandian@163.com,Emily Qiu,T1,Outbound,ETS,Base,ACTIVE,Low Risk,0,1,0,1,2,Tier3,12/5/2025,18152265230,18152265230,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1419,10003067174,hubeiqingdingnengyuankejiyouxiangongsi,qdoptixal@gmail.com,Zoe Zhao,T1,Outbound,HARDLINES,Base,ACTIVE,Low Risk,0,1,0,1,2,Tier3,12/8/2025,13971617253,13971617253,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1420,10003071106,ningboshiyihanmaoyiyouxiangongsi,a15356469260@outlook.com,Roy Sun,T1,Outbound,HOME,Base,ACTIVE,Low Risk,0,1,0,1,2,Tier3,12/8/2025,15356469260,15356469260,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1421,10003071227,shenzhenshixiaolinyunmaokuajingdianzishangwuyouxiangongsi,13122279333@163.com,Cindy Li,T2,Outbound,FCHW,Base,ACTIVE,Low Risk,0,1,0,1,2,Tier3,12/8/2025,16621136301,16621136301,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1422,10003068834,HONG KONG INNER LIGHT INTERNATIONAL LIMITED,walmart_yygj@163.com,Amber Zhu,T2,Outbound,APPAREL,Base,ACTIVE,Low Risk,0,1,0,1,2,Tier3,12/8/2025,17757149424,17757149424,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1423,10003069366,shenzhenshixiaoyuhaokejiyouxiangongsi,ca16945244@163.com,Nancy Jian,T1,Outbound,HARDLINES,Growth,ACTIVE,Low Risk,0,1,0,1,2,Tier3,12/8/2025,13043465278,13043465278,Yes,,,2026-06-20,Deliver WFS,Yes,2026-04-20,1,2026-04-23 01:43:16,2026-04-23 01:43:16
1424,10003070424,zhengzhoushiqiniuwenhuachuanboyouxiangongsi,qiniuwenhua@outlook.com,Panpan Li,T2,Outbound,HOME,Base,ACTIVE,Low Risk,0,1,0,1,2,Tier3,12/9/2025,18336309867,18336309867,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1425,10003101311,guangdongkaichuangyiliaoqixieyouxiangongsi,gdkcyl@hotmail.com,April Li,Inbound,Inbound,FCHW,Base,ACTIVE,Low Risk,0,1,0,1,2,Tier3,2/1/2026,13926034133,13926034133,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1426,10003104224,guangzhoushengpeikejiyouxiangongsi,13330060200@163.com,Eleven Yao,T2,Outbound,ETS,Base,ACTIVE,Low Risk,0,1,0,1,2,Tier3,2/1/2026,15626030790,15626030790,No,,,2026-04-30,,Yes,2026-04-21,1,2026-04-23 01:43:16,2026-04-23 01:43:16
1427,10003108443,shenzhenjunzedianzishangwuyouxiangongsi,tregazze3693@outlook.com,Leeom Zheng,T2,Outbound,HOME,Base,ACTIVE,Low Risk,0,1,0,1,2,Tier3,2/1/2026,13924663693,13924663693,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1428,10003108516,shenzhenyoupinyihuidianshangyouxiangongsi,livin12341@outlook.com,Cindy Li,T2,Outbound,HARDLINES,Base,ACTIVE,Low Risk,0,1,0,1,2,Tier3,2/1/2026,13600173367,13600173367,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1429,10003061492,shenzhenshilianchengweiyeshiyeyouxiangongsi,liancwm13@163.com,Eve Li,T1,Outbound,HARDLINES,Growth,ACTIVE,Low Risk,0,1,0,1,2,Tier3,2/1/2026,13823685714,13823685714,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1430,10003081635,ouweike(quanzhou)tiyuyongpinyouxiangongsi,80399193@qq.com,Kunming Liu,T2,Outbound,HARDLINES,Base,ACTIVE,Low Risk,0,1,0,1,2,Tier3,2/1/2026,19559595558,19559595558,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1431,10003113325,guangzhouqiangekejiyouxiangongsi,lbnlbnlbn2026@163.com,Amber Zhu,T2,Outbound,APPAREL,Base,ACTIVE,Low Risk,0,1,0,1,2,Tier3,2/10/2026,13763079925,13763079925,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1432,10003101509,"HONGKONG IRON TRIANGLE TRADING CO., LIMITED",irontriangle2026@163.com,Vanko Chen,T2,Outbound,HOME,Base,ACTIVE,Low Risk,0,1,0,1,2,Tier3,2/10/2026,13336407999,13336407999,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1433,10003068478,ningbosanmengjinchukouyouxiangongsi,sanmeng002@163.com,Bobby Li,T2,Outbound,HOME,Base,ACTIVE,Low Risk,0,1,0,1,2,Tier3,2/10/2026,15706843510,15706843510,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1434,10003104769,taiyuandicaishangmaoyouxiangongsi,takuwajetanim@outlook.com,Ada Deng,Inbound,Inbound,HOME,Base,ACTIVE,Low Risk,0,1,0,1,2,Tier3,2/10/2026,18816161332,18816161332,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1435,10003107904,Cyclauricate international Group Limited,nuanzhu378@163.com,Amber Zhu,T2,Outbound,HOME,Base,ACTIVE,Low Risk,0,1,0,1,2,Tier3,2/10/2026,17329880156,17329880156,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1436,10003108432,ningbohengzaojiajuyouxiangongsi,hengzao123@outlook.com,Ivy Fu,T2,Outbound,HARDLINES,Base,ACTIVE,Low Risk,0,1,0,1,2,Tier3,2/10/2026,13145525827,13145525827,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1437,10003108490,FIREWEED LIMITED,1012817662@qq.com,Amber Zhu,T2,Outbound,APPAREL,Base,ACTIVE,Low Risk,0,1,0,1,2,Tier3,2/10/2026,47072392,47072392,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1438,10003108635,"HONGKONG YUNSHENGDA TECHNOLOGY CO., LIMITED",help@cotlinlife.com,Jackie Li,T2,Outbound,HOME,Base,ACTIVE,Low Risk,0,1,0,1,2,Tier3,2/10/2026,54352492,54352492,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1439,10003109211,HONGKONG TOJION TECHS LIMITED,whhysmamz@163.com,Vanko Chen,T2,Outbound,HOME,Base,ACTIVE,Low Risk,0,1,0,1,2,Tier3,2/10/2026,13145175018,13145175018,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1440,10003111397,suzhoujiaxiakuajingdianshangyouxiangongsi,szjiaxiawm@163.com,Panpan Li,T2,Outbound,HOME,Base,ACTIVE,Low Risk,0,1,0,1,2,Tier3,2/10/2026,19962509762,19962509762,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1441,10003111456,hangzhouxinghehuanyukuajingdianzishangwuyouxiangongsi,stellarstream0401@outlook.com,Panpan Li,T2,Outbound,ETS,Base,ACTIVE,Low Risk,0,1,0,1,2,Tier3,2/10/2026,15397083562,15397083562,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1442,10003111547,shenzhenshiouyuankejiyouxiangongsi,undersleep26@hotmail.com,Linda Liao,T1,Outbound,APPAREL,Base,ACTIVE,Low Risk,0,1,0,1,2,Tier3,2/10/2026,18126465827,18126465827,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1443,10003107810,suzhoushilechuanwenhuachuanmeiyouxiangongsi,wjrlechuan005@163.com,Jessica Wang,T2,Outbound,HOME,Base,ACTIVE,Low Risk,0,1,0,1,2,Tier3,2/11/2026,18000132450,18000132450,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1444,10003110168,anhuiruxidianzishangwuyouxiangongsi,lpz19356080271@163.com,Ivy Fu,T2,Outbound,HOME,Base,ACTIVE,Low Risk,0,1,0,1,2,Tier3,2/11/2026,19356080271,19356080271,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1445,10003111383,guangxiliangqidianzishangwuyouxiangongsi,18029070400@163.com,Mona Hu,T1,Outbound,APPAREL,Base,ACTIVE,Low Risk,0,1,0,1,2,Tier3,2/11/2026,18029070400,18029070400,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1446,10003110787,shenzhenshiyinlixinshiyeyouxiangongsi,ylxsy1@126.com,Angel Xu,T1,Outbound,ETS,Base,ACTIVE,Low Risk,0,1,0,1,2,Tier3,2/11/2026,15920054013,15920054013,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1447,10003112116,BlueOcean Bridge Limited,ohheen35790g@outlook.com,Esme Yang,T2,Outbound,HARDLINES,Base,ACTIVE,Low Risk,0,1,0,1,2,Tier3,2/11/2026,15158058645,15158058645,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1448,10003112561,shenzhenshihengqiandianzishangwuyouxiangongsi,hengqianeu@126.com,Lilia Li,T2,Outbound,ETS,Base,ACTIVE,Low Risk,0,1,0,1,2,Tier3,2/11/2026,13428723351,13428723351,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1449,10003109132,yongkangshituohemaoyiyouxiangongsi,19883992136@163.com,Lily Liu,T1,Outbound,HARDLINES,Base,ACTIVE,Low Risk,0,1,0,1,2,Tier3,2/11/2026,18329078586,18329078586,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1450,10003112550,"NESTNOOK CO., LIMITED",walmart@nestnookpatio.com,Darren Yang,T1,Outbound,HARDLINES,Base,ACTIVE,Low Risk,0,1,0,1,2,Tier3,2/11/2026,84835495,84835495,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1451,10003114217,"HONG KONG JIHONG IMP & EXP TRDG CO., LTD.",hkjhong2025@163.com,Phoebe Li,T2,Outbound,APPAREL,Base,ACTIVE,Low Risk,0,1,0,1,2,Tier3,2/12/2026,46182209,46182209,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1452,10003114453,zhaoqingshijiadekejiyouxiangongsi,deshengs1@163.com,Frank Liu,T2,Outbound,HOME,Base,ACTIVE,Low Risk,0,1,0,1,2,Tier3,2/12/2026,16607585120,16607585120,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1453,10003107423,"XINGHUA TECHNOLOGY CO., LIMITED",xhuatechnology@163.com,Angel Xu,T1,Outbound,ETS,Base,ACTIVE,Low Risk,0,1,0,1,2,Tier3,2/12/2026,15020523683,15020523683,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1454,10003108707,quanzhoujinzhiweixinxijishuyouxiangongsi,jinzhiwei2026@163.com,Toby Tan,T2,Outbound,HARDLINES,Base,ACTIVE,Low Risk,0,1,0,1,2,Tier3,2/12/2026,15159191687,15159191687,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1455,10003111298,shenzhenshiantumaikejiyouxiangongsi,antumai5205@163.com,Cynthia Wang,T1,Outbound,ETS,Base,ACTIVE,Low Risk,0,1,0,1,2,Tier3,2/12/2026,13612948050,13612948050,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1456,10003111430,PROEVER INTER LIMITED,primeduranew@outlook.com,Austen Wang,T2,Outbound,HARDLINES,Base,ACTIVE,Low Risk,0,1,0,1,2,Tier3,2/12/2026,15154492425,15154492425,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1457,10003112660,HONG KONG NINGHONG LIMITED,jdzhumei@163.com,Toby Tan,T2,Outbound,APPAREL,Base,ACTIVE,Low Risk,0,1,0,1,2,Tier3,2/12/2026,6692069096,6692069096,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1458,10003103549,taizhouwuliaoxinnengyuankejiyouxiangongsi,walmart@azzuno-tools.com,Philippe Wang,T2,Outbound,HARDLINES,Base,ACTIVE,Low Risk,0,1,0,1,2,Tier3,2/12/2026,15167699262,15167699262,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1459,10003101320,MOVCAN LIMITED,movcanbd@163.com,Angel Xu,T1,Outbound,ETS,Base,ACTIVE,Low Risk,0,1,0,1,2,Tier3,2/13/2026,8889984632,8889984632,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1460,10003113640,shenzhenshifabokakejiyouxiangongsi,17722525097@163.com,Luyao Shang,T2,Outbound,HARDLINES,Base,ACTIVE,Low Risk,0,1,0,1,2,Tier3,2/13/2026,17722525097,17722525097,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1461,10003115400,dongguanshibeipaikedianzishangwuyouxiangongsi,hkpkwrm@163.com,Mika Li,T2,Outbound,APPAREL,Base,ACTIVE,Low Risk,0,1,0,1,2,Tier3,2/13/2026,15322480103,15322480103,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1462,10003108041,shenzhenkaibaishikejiyouxiangongsi,information@deaul.com,Sijie Wen,T2,Outbound,HARDLINES,Base,ACTIVE,Low Risk,0,1,0,1,2,Tier3,2/13/2026,13310861383,13310861383,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1463,10003108646,zhengzhouweilinjugongyinglianguanliyouxiangongsi,welinhome@163.com,Yao Li,T2,Outbound,HOME,Base,ACTIVE,Low Risk,0,1,0,1,2,Tier3,2/13/2026,18848826626,18848826626,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1464,10003110720,hangzhoumeidaqiyuanqiyeguanlizixunyouxiangongsi,studtrex@outlook.com,Lilia Li,T2,Outbound,HARDLINES,Base,ACTIVE,Low Risk,0,1,0,1,2,Tier3,2/13/2026,18658491286,18658491286,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1465,10003112611,WEIMEILI TECHNOLOGY LIMITED,ailiweite@hotmail.com,Sijie Wen,T2,Outbound,HARDLINES,Base,ACTIVE,Low Risk,0,1,0,1,2,Tier3,2/13/2026,57109036,57109036,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1466,10003113653,Hong Kong Sumor Trading Company Limited,bcanhome@outlook.com,Leeom Zheng,T2,Outbound,HOME,Base,ACTIVE,Low Risk,0,1,0,1,2,Tier3,2/13/2026,18002521561,18002521561,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1467,10003114311,"Shenzhen Yingmeng Technology Co., Ltd",3798835802@qq.com,Lynn He,T2,Outbound,HOME,Base,ACTIVE,Low Risk,0,1,0,1,2,Tier3,2/14/2026,18018762880,18018762880,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1468,10003112183,jingwachuanmeikeji(zhengzhou)youxiangongsi,qinouo57016@163.com,Angel Xu,T1,Outbound,ETS,Base,ACTIVE,Low Risk,0,1,0,1,2,Tier3,2/14/2026,18050580778,18050580778,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1469,10003098085,WYBOTICS HONGKONG COMPANY LIMITED,official.sales@wybotpool.com,Yao Li,T2,Outbound,HOME,Base,ACTIVE,Low Risk,0,1,0,1,2,Tier3,2/14/2026,17822224431,17822224431,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1470,10003114933,Bananatree Technology Limited,1083515356@qq.com,Lynn He,T2,Outbound,HARDLINES,Base,ACTIVE,Low Risk,0,1,0,1,2,Tier3,2/16/2026,13706070246,13706070246,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1471,10003112658,shenzhenshidoudoutianmaoyiyouxiangongsi,602561611@qq.com,April Li,Inbound,Inbound,HOME,Base,ACTIVE,Low Risk,0,1,0,1,2,Tier3,2/16/2026,13682480131,13682480131,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1472,10003071299,"PINQI INFORMATION TECHNOLOGY CO., LIMITED",412371713@qq.com,Eleven Yao,T2,Outbound,HOME,Base,ACTIVE,Low Risk,0,1,0,1,2,Tier3,2/17/2026,13302272961,13302272961,No,,,2026-04-30,,Yes,2026-04-21,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1473,10003107108,wuhanqingchengdianzishangwuyouxiangongsi,qingchengec2025@163.com,Jessica Wang,T2,Outbound,HOME,Base,ACTIVE,Low Risk,0,1,0,1,2,Tier3,2/18/2026,18871406919,18871406919,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1474,10003100887,AETHOS LIMITED,wemaethos@163.com,Lily Liu,T1,Outbound,HARDLINES,Growth,ACTIVE,Low Risk,0,1,0,1,2,Tier3,2/2/2026,19953526038,19953526038,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1475,10003102437,fujianshengwanxiangmaoshangmaoyouxiangongsi,zhangjian5465@outlook.com,Bobby Li,T2,Outbound,HOME,Base,ACTIVE,Low Risk,0,1,0,1,2,Tier3,2/2/2026,17350130795,17350130795,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1476,10003083224,lvliangtianjinshangmaoyouxiangongsi,chaijinwalmart@163.com,Luyao Shang,T2,Outbound,HOME,Base,ACTIVE,Low Risk,0,1,0,1,2,Tier3,2/2/2026,15835883323,15835883323,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1477,10003100790,hangzhouaijunhandianzishangwuyouxiangongsi,dioepic@163.com,Bobby Li,T2,Outbound,HOME,Base,ACTIVE,Low Risk,0,1,0,1,2,Tier3,2/2/2026,18758058759,18758058759,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1478,10003069225,HONG KONG BIZHIYA LIMITED,elevateturn@163.com,Bobby Li,T2,Outbound,HOME,Base,ACTIVE,Low Risk,0,1,0,1,2,Tier3,2/2/2026,13714727414,13714727414,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1479,10003104101,Hong Kong Zebaichuan Limited,zbcgogo@163.com,Brandon Yao,T1,Outbound,FCHW,Growth,ACTIVE,Low Risk,0,1,0,1,2,Tier3,2/2/2026,13713691000,13713691000,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1480,10003105404,ningboyingtuguojimaoyiyouxiangongsi,yingtu008@outlook.com,Renee Luo,T1,Outbound,HARDLINES,Growth,ACTIVE,Low Risk,0,1,0,1,2,Tier3,2/2/2026,15005738707,15005738707,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1481,10003107837,shanghaiyubokejiyouxiangongsi,duchifad@126.com,Lily Liu,T1,Outbound,HARDLINES,Base,ACTIVE,Low Risk,0,1,0,1,2,Tier3,2/2/2026,15279850607,15279850607,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1482,10003106798,shenzhenshileyaomaoyiyouxiangongsi,leyaowalmart@sina.com,Nancy Jian,T1,Outbound,HOME,Growth,ACTIVE,Low Risk,0,1,0,1,2,Tier3,2/2/2026,15017965504,15017965504,Yes,,,2026-05-29,Deliver WFS,Yes,2026-04-20,1,2026-04-23 01:43:16,2026-04-23 01:43:16
1483,10003107853,putianshimindengmaoyiyouxiangongsi,mindeng_ad02@163.com,Kunming Liu,T2,Outbound,APPAREL,Base,ACTIVE,Low Risk,0,1,0,1,2,Tier3,2/2/2026,15859568367,15859568367,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1484,10003107881,shanghaiqishuxinxikejiyouxiangongsi,18616872081@163.com,Renee Luo,T1,Outbound,HOME,Growth,ACTIVE,Low Risk,0,1,0,1,2,Tier3,2/2/2026,18616872081,18616872081,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1485,10003099414,Orion Skyward Limited,orionskywardamz@outlook.com,Zoe Zhao,T1,Outbound,HARDLINES,Base,ACTIVE,Low Risk,0,1,0,1,2,Tier3,2/2/2026,93558481,93558481,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1486,10003084033,"Hong Kong Youguang Technology Co., Limited",gyuanjiao@163.com,Austen Wang,T2,Outbound,HARDLINES,Base,ACTIVE,Low Risk,0,1,0,1,2,Tier3,2/20/2026,15338707729,15338707729,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1487,10003110841,HONG KONG VISIONGRIT LIMITED,walmart_hycj@163.com,Amber Zhu,T2,Outbound,HARDLINES,Base,ACTIVE,Low Risk,0,1,0,1,2,Tier3,2/20/2026,14739716764,14739716764,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1488,10003114206,WELL TOP INTERNATIONAL INDUSTRIAL LIMITED,jk154267462@163.com,Roy Sun,T1,Outbound,HOME,Base,ACTIVE,Low Risk,0,1,0,1,2,Tier3,2/22/2026,70937877,70937877,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1489,10003112726,hunanhuanyuchuangkedianzishangwuyouxiangongsi,hnhyck002@163.com,Lily Liu,T1,Outbound,HARDLINES,Base,ACTIVE,Low Risk,0,1,0,1,2,Tier3,2/23/2026,18890318958,18890318958,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1490,10003080018,Eurotek Limited,ezskuup2@gmail.com,Austen Wang,T2,Outbound,FCHW,Base,ACTIVE,Low Risk,0,1,0,1,2,Tier3,2/24/2026,13714737503,13714737503,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1491,10003105212,shenzhenqingquanshangwuyouxiangongsi,qingquanwm2026@163.com,Joe Qiao,T2,Outbound,HOME,Base,ACTIVE,Low Risk,0,1,0,1,2,Tier3,2/24/2026,17301977064,17301977064,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
1492,10003102068,fuzhoulishenghengmaoyiyouxiangongsi,happy2026facai666@yeah.net,Phoebe Li,T2,Outbound,APPAREL,Base,ACTIVE,Low Risk,0,1,0,1,2,Tier3,2/24/2026,18960151045,18960151045,,,,,,,,0,2026-04-23 01:43:16,2026-04-23 01:43:16
